fname,label,fpath,rpath
2021-11-01--11-25-05-117.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-05-117.jpg,Carolina Chickadee/2021-11-01--11-25-05-117.jpg
2021-11-01--11-25-05-853.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-05-853.jpg,Carolina Chickadee/2021-11-01--11-25-05-853.jpg
2021-11-01--11-25-06-525.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-06-525.jpg,Carolina Chickadee/2021-11-01--11-25-06-525.jpg
2021-11-01--11-25-09-949.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-09-949.jpg,Carolina Chickadee/2021-11-01--11-25-09-949.jpg
2021-11-01--11-25-10-557.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-10-557.jpg,Carolina Chickadee/2021-11-01--11-25-10-557.jpg
2021-11-01--11-25-10-685.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-10-685.jpg,Carolina Chickadee/2021-11-01--11-25-10-685.jpg
2021-11-01--11-25-24-925.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-24-925.jpg,Carolina Chickadee/2021-11-01--11-25-24-925.jpg
2021-11-01--11-25-26-397.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-26-397.jpg,Carolina Chickadee/2021-11-01--11-25-26-397.jpg
2021-11-01--11-25-29-084.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-29-084.jpg,Carolina Chickadee/2021-11-01--11-25-29-084.jpg
2021-11-01--11-25-29-405.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-25-29-405.jpg,Carolina Chickadee/2021-11-01--11-25-29-405.jpg
2021-11-01--11-26-06-876.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-26-06-876.jpg,Carolina Chickadee/2021-11-01--11-26-06-876.jpg
2021-11-01--11-26-07-676.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-26-07-676.jpg,Carolina Chickadee/2021-11-01--11-26-07-676.jpg
2021-11-01--11-26-07-902.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-26-07-902.jpg,Carolina Chickadee/2021-11-01--11-26-07-902.jpg
2021-11-01--11-27-00-989.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-27-00-989.jpg,Carolina Chickadee/2021-11-01--11-27-00-989.jpg
2021-11-01--11-27-01-724.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-27-01-724.jpg,Carolina Chickadee/2021-11-01--11-27-01-724.jpg
2021-11-01--11-29-29-454.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-29-29-454.jpg,Carolina Chickadee/2021-11-01--11-29-29-454.jpg
2021-11-01--11-29-31-181.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-29-31-181.jpg,Carolina Chickadee/2021-11-01--11-29-31-181.jpg
2021-11-01--11-29-37-229.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-29-37-229.jpg,Carolina Chickadee/2021-11-01--11-29-37-229.jpg
2021-11-01--11-29-37-517.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-29-37-517.jpg,Carolina Chickadee/2021-11-01--11-29-37-517.jpg
2021-11-01--11-29-38-861.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-29-38-861.jpg,Carolina Chickadee/2021-11-01--11-29-38-861.jpg
2021-11-01--11-29-46-573.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-29-46-573.jpg,Carolina Chickadee/2021-11-01--11-29-46-573.jpg
2021-11-01--11-29-55-564.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-29-55-564.jpg,Carolina Chickadee/2021-11-01--11-29-55-564.jpg
2021-11-01--11-29-55-981.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-29-55-981.jpg,Carolina Chickadee/2021-11-01--11-29-55-981.jpg
2021-11-01--11-30-08-524.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-30-08-524.jpg,Carolina Chickadee/2021-11-01--11-30-08-524.jpg
2021-11-01--11-30-10-125.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-30-10-125.jpg,Carolina Chickadee/2021-11-01--11-30-10-125.jpg
2021-11-01--11-30-10-860.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-30-10-860.jpg,Carolina Chickadee/2021-11-01--11-30-10-860.jpg
2021-11-01--11-30-10-983.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-30-10-983.jpg,Carolina Chickadee/2021-11-01--11-30-10-983.jpg
2021-11-01--11-31-39-756.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-31-39-756.jpg,Carolina Chickadee/2021-11-01--11-31-39-756.jpg
2021-11-01--11-31-40-237.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-31-40-237.jpg,Carolina Chickadee/2021-11-01--11-31-40-237.jpg
2021-11-01--11-32-33-069.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-32-33-069.jpg,Carolina Chickadee/2021-11-01--11-32-33-069.jpg
2021-11-01--11-33-33-645.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-33-33-645.jpg,Carolina Chickadee/2021-11-01--11-33-33-645.jpg
2021-11-01--11-33-33-836.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-33-33-836.jpg,Carolina Chickadee/2021-11-01--11-33-33-836.jpg
2021-11-01--11-33-34-317.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-33-34-317.jpg,Carolina Chickadee/2021-11-01--11-33-34-317.jpg
2021-11-01--11-33-35-180.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-33-35-180.jpg,Carolina Chickadee/2021-11-01--11-33-35-180.jpg
2021-11-01--11-33-35-469.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-33-35-469.jpg,Carolina Chickadee/2021-11-01--11-33-35-469.jpg
2021-11-01--11-33-35-917.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-33-35-917.jpg,Carolina Chickadee/2021-11-01--11-33-35-917.jpg
2021-11-01--11-33-51-822.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-33-51-822.jpg,Carolina Chickadee/2021-11-01--11-33-51-822.jpg
2021-11-01--11-34-11-629.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-34-11-629.jpg,Carolina Chickadee/2021-11-01--11-34-11-629.jpg
2021-11-01--11-35-30-987.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-30-987.jpg,Carolina Chickadee/2021-11-01--11-35-30-987.jpg
2021-11-01--11-35-33-356.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-33-356.jpg,Carolina Chickadee/2021-11-01--11-35-33-356.jpg
2021-11-01--11-35-33-676.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-33-676.jpg,Carolina Chickadee/2021-11-01--11-35-33-676.jpg
2021-11-01--11-35-33-741.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-33-741.jpg,Carolina Chickadee/2021-11-01--11-35-33-741.jpg
2021-11-01--11-35-41-356.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-41-356.jpg,Carolina Chickadee/2021-11-01--11-35-41-356.jpg
2021-11-01--11-35-42-156.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-42-156.jpg,Carolina Chickadee/2021-11-01--11-35-42-156.jpg
2021-11-01--11-35-43-501.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-43-501.jpg,Carolina Chickadee/2021-11-01--11-35-43-501.jpg
2021-11-01--11-35-44-109.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-44-109.jpg,Carolina Chickadee/2021-11-01--11-35-44-109.jpg
2021-11-01--11-35-44-908.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-44-908.jpg,Carolina Chickadee/2021-11-01--11-35-44-908.jpg
2021-11-01--11-35-45-101.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-35-45-101.jpg,Carolina Chickadee/2021-11-01--11-35-45-101.jpg
2021-11-01--11-36-09-548.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-36-09-548.jpg,Carolina Chickadee/2021-11-01--11-36-09-548.jpg
2021-11-01--11-36-10-604.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-36-10-604.jpg,Carolina Chickadee/2021-11-01--11-36-10-604.jpg
2021-11-01--11-36-11-020.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-36-11-020.jpg,Carolina Chickadee/2021-11-01--11-36-11-020.jpg
2021-11-01--11-36-23-180.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-36-23-180.jpg,Carolina Chickadee/2021-11-01--11-36-23-180.jpg
2021-11-01--11-37-40-044.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-37-40-044.jpg,Carolina Chickadee/2021-11-01--11-37-40-044.jpg
2021-11-01--11-37-40-172.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-37-40-172.jpg,Carolina Chickadee/2021-11-01--11-37-40-172.jpg
2021-11-01--11-38-34-637.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-38-34-637.jpg,Carolina Chickadee/2021-11-01--11-38-34-637.jpg
2021-11-01--11-38-47-915.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-38-47-915.jpg,Carolina Chickadee/2021-11-01--11-38-47-915.jpg
2021-11-01--11-39-40-428.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-39-40-428.jpg,Carolina Chickadee/2021-11-01--11-39-40-428.jpg
2021-11-01--11-39-40-683.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-39-40-683.jpg,Carolina Chickadee/2021-11-01--11-39-40-683.jpg
2021-11-01--11-39-40-843.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-39-40-843.jpg,Carolina Chickadee/2021-11-01--11-39-40-843.jpg
2021-11-01--11-39-40-910.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-39-40-910.jpg,Carolina Chickadee/2021-11-01--11-39-40-910.jpg
2021-11-01--11-39-41-100.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-39-41-100.jpg,Carolina Chickadee/2021-11-01--11-39-41-100.jpg
2021-11-01--11-39-59-628.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-39-59-628.jpg,Carolina Chickadee/2021-11-01--11-39-59-628.jpg
2021-11-01--11-41-23-819.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-41-23-819.jpg,Carolina Chickadee/2021-11-01--11-41-23-819.jpg
2021-11-01--11-41-38-732.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-41-38-732.jpg,Carolina Chickadee/2021-11-01--11-41-38-732.jpg
2021-11-01--11-41-41-253.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-41-41-253.jpg,Carolina Chickadee/2021-11-01--11-41-41-253.jpg
2021-11-01--11-42-02-891.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-42-02-891.jpg,Carolina Chickadee/2021-11-01--11-42-02-891.jpg
2021-11-01--11-42-04-364.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-42-04-364.jpg,Carolina Chickadee/2021-11-01--11-42-04-364.jpg
2021-11-01--11-43-28-908.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-43-28-908.jpg,Carolina Chickadee/2021-11-01--11-43-28-908.jpg
2021-11-01--11-44-46-923.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-44-46-923.jpg,Carolina Chickadee/2021-11-01--11-44-46-923.jpg
2021-11-01--11-45-39-500.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-45-39-500.jpg,Carolina Chickadee/2021-11-01--11-45-39-500.jpg
2021-11-01--11-45-46-540.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-45-46-540.jpg,Carolina Chickadee/2021-11-01--11-45-46-540.jpg
2021-11-01--11-45-48-076.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-45-48-076.jpg,Carolina Chickadee/2021-11-01--11-45-48-076.jpg
2021-11-01--11-45-48-197.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-45-48-197.jpg,Carolina Chickadee/2021-11-01--11-45-48-197.jpg
2021-11-01--11-45-49-227.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-45-49-227.jpg,Carolina Chickadee/2021-11-01--11-45-49-227.jpg
2021-11-01--11-45-49-419.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-45-49-419.jpg,Carolina Chickadee/2021-11-01--11-45-49-419.jpg
2021-11-01--11-45-51-501.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-45-51-501.jpg,Carolina Chickadee/2021-11-01--11-45-51-501.jpg
2021-11-01--11-45-59-499.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-45-59-499.jpg,Carolina Chickadee/2021-11-01--11-45-59-499.jpg
2021-11-01--11-46-00-971.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-46-00-971.jpg,Carolina Chickadee/2021-11-01--11-46-00-971.jpg
2021-11-01--11-46-19-851.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-46-19-851.jpg,Carolina Chickadee/2021-11-01--11-46-19-851.jpg
2021-11-01--11-48-03-307.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-48-03-307.jpg,Carolina Chickadee/2021-11-01--11-48-03-307.jpg
2021-11-01--11-49-02-123.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-02-123.jpg,Carolina Chickadee/2021-11-01--11-49-02-123.jpg
2021-11-01--11-49-30-795.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-30-795.jpg,Carolina Chickadee/2021-11-01--11-49-30-795.jpg
2021-11-01--11-49-32-331.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-32-331.jpg,Carolina Chickadee/2021-11-01--11-49-32-331.jpg
2021-11-01--11-49-36-298.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-36-298.jpg,Carolina Chickadee/2021-11-01--11-49-36-298.jpg
2021-11-01--11-49-39-242.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-39-242.jpg,Carolina Chickadee/2021-11-01--11-49-39-242.jpg
2021-11-01--11-49-46-987.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-46-987.jpg,Carolina Chickadee/2021-11-01--11-49-46-987.jpg
2021-11-01--11-49-47-179.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-47-179.jpg,Carolina Chickadee/2021-11-01--11-49-47-179.jpg
2021-11-01--11-49-47-307.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-47-307.jpg,Carolina Chickadee/2021-11-01--11-49-47-307.jpg
2021-11-01--11-49-48-331.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-48-331.jpg,Carolina Chickadee/2021-11-01--11-49-48-331.jpg
2021-11-01--11-49-49-132.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-49-132.jpg,Carolina Chickadee/2021-11-01--11-49-49-132.jpg
2021-11-01--11-49-49-195.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-49-49-195.jpg,Carolina Chickadee/2021-11-01--11-49-49-195.jpg
2021-11-01--11-50-14-507.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-50-14-507.jpg,Carolina Chickadee/2021-11-01--11-50-14-507.jpg
2021-11-01--11-50-19-819.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-50-19-819.jpg,Carolina Chickadee/2021-11-01--11-50-19-819.jpg
2021-11-01--11-50-20-140.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-50-20-140.jpg,Carolina Chickadee/2021-11-01--11-50-20-140.jpg
2021-11-01--11-50-22-444.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-50-22-444.jpg,Carolina Chickadee/2021-11-01--11-50-22-444.jpg
2021-11-01--11-50-22-636.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-50-22-636.jpg,Carolina Chickadee/2021-11-01--11-50-22-636.jpg
2021-11-01--11-50-24-588.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-50-24-588.jpg,Carolina Chickadee/2021-11-01--11-50-24-588.jpg
2021-11-01--11-50-26-508.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-50-26-508.jpg,Carolina Chickadee/2021-11-01--11-50-26-508.jpg
2021-11-01--11-50-30-539.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-50-30-539.jpg,Carolina Chickadee/2021-11-01--11-50-30-539.jpg
2021-11-01--11-51-39-372.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-51-39-372.jpg,Carolina Chickadee/2021-11-01--11-51-39-372.jpg
2021-11-01--11-51-39-916.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-51-39-916.jpg,Carolina Chickadee/2021-11-01--11-51-39-916.jpg
2021-11-01--11-51-45-355.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-51-45-355.jpg,Carolina Chickadee/2021-11-01--11-51-45-355.jpg
2021-11-01--11-51-45-739.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-51-45-739.jpg,Carolina Chickadee/2021-11-01--11-51-45-739.jpg
2021-11-01--11-51-46-027.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-51-46-027.jpg,Carolina Chickadee/2021-11-01--11-51-46-027.jpg
2021-11-01--11-51-46-091.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-51-46-091.jpg,Carolina Chickadee/2021-11-01--11-51-46-091.jpg
2021-11-01--11-52-20-650.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-52-20-650.jpg,Carolina Chickadee/2021-11-01--11-52-20-650.jpg
2021-11-01--11-54-11-434.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-54-11-434.jpg,Carolina Chickadee/2021-11-01--11-54-11-434.jpg
2021-11-01--11-55-23-211.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-55-23-211.jpg,Carolina Chickadee/2021-11-01--11-55-23-211.jpg
2021-11-01--11-55-23-882.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-55-23-882.jpg,Carolina Chickadee/2021-11-01--11-55-23-882.jpg
2021-11-01--11-55-24-843.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-55-24-843.jpg,Carolina Chickadee/2021-11-01--11-55-24-843.jpg
2021-11-01--11-55-24-907.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-55-24-907.jpg,Carolina Chickadee/2021-11-01--11-55-24-907.jpg
2021-11-01--11-56-24-843.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-56-24-843.jpg,Carolina Chickadee/2021-11-01--11-56-24-843.jpg
2021-11-01--11-56-27-818.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-56-27-818.jpg,Carolina Chickadee/2021-11-01--11-56-27-818.jpg
2021-11-01--11-56-28-138.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-56-28-138.jpg,Carolina Chickadee/2021-11-01--11-56-28-138.jpg
2021-11-01--11-56-28-618.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-56-28-618.jpg,Carolina Chickadee/2021-11-01--11-56-28-618.jpg
2021-11-01--11-56-28-875.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-56-28-875.jpg,Carolina Chickadee/2021-11-01--11-56-28-875.jpg
2021-11-01--11-56-29-189.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--11-56-29-189.jpg,Carolina Chickadee/2021-11-01--11-56-29-189.jpg
2021-11-01--12-00-56-427.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--12-00-56-427.jpg,Carolina Chickadee/2021-11-01--12-00-56-427.jpg
2021-11-01--12-05-31-332.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--12-05-31-332.jpg,Carolina Chickadee/2021-11-01--12-05-31-332.jpg
2021-11-01--12-05-34-123.jpg,Carolina Chickadee,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Carolina Chickadee\2021-11-01--12-05-34-123.jpg,Carolina Chickadee/2021-11-01--12-05-34-123.jpg
